seed,deflection,zone,n_entered,entry_mean_step,entry_std_step,local_temporal_jitter,success_rate,death_rate
0,0.3,B_transition,69,96.92753623188406,2.142183909206015,0.022100880641999113,0.7714285714285715,0.22857142857142856
0,0.3,C_downstream,59,288.7118644067797,20.958434124017163,0.07259290908258363,0.7714285714285715,0.22857142857142856
1,0.3,A_entry,70,0.0,0.0,0.0,0.6857142857142857,0.3142857142857143
1,0.3,B_transition,70,96.85714285714286,1.8070158058105024,0.01865650536953233,0.6857142857142857,0.3142857142857143
1,0.3,C_downstream,52,298.4423076923077,24.659538224463713,0.08262748808994243,0.6857142857142857,0.3142857142857143
2,0.3,A_entry,70,0.0,0.0,0.0,0.8,0.2
2,0.3,B_transition,69,96.3768115942029,1.7287127595650371,0.01793701961033833,0.8,0.2
2,0.3,C_downstream,59,273.40677966101697,12.111233955898202,0.044297489516792535,0.8,0.2
3,0.3,A_entry,70,0.0,0.0,0.0,0.7,0.3
3,0.3,B_transition,70,97.22857142857143,1.837478307521546,0.018898542686627287,0.7,0.3
3,0.3,C_downstream,52,286.5576923076923,10.778207110679869,0.037612695104583406,0.7,0.3
4,0.3,A_entry,70,0.0,0.0,0.0,0.7571428571428571,0.24285714285714285
4,0.3,B_transition,69,96.40579710144928,1.7719132423858466,0.018379737480961396,0.7571428571428571,0.24285714285714285
4,0.3,C_downstream,56,284.2142857142857,15.128868201594742,0.053230498824222455,0.7571428571428571,0.24285714285714285
5,0.3,A_entry,70,0.0,0.0,0.0,0.7428571428571429,0.2571428571428571
5,0.3,B_transition,70,96.97142857142858,1.60331289675408,0.01653386899994523,0.7428571428571429,0.2571428571428571
5,0.3,C_downstream,57,277.10526315789474,13.750514134600044,0.049621988329811594,0.7428571428571429,0.2571428571428571
6,0.3,A_entry,70,0.0,0.0,0.0,0.7714285714285715,0.22857142857142856
6,0.3,B_transition,69,99.1159420289855,2.5110551618044687,0.025334523492142165,0.7714285714285715,0.22857142857142856
6,0.3,C_downstream,58,280.6896551724138,15.638377745206935,0.05571412218788519,0.7714285714285715,0.22857142857142856
7,0.3,A_entry,70,0.0,0.0,0.0,0.8,0.2
7,0.3,B_transition,70,96.62857142857143,1.7498687997465787,0.018109227673121356,0.8,0.2
7,0.3,C_downstream,59,289.6949152542373,27.51286554969384,0.09497186212417115,0.8,0.2
8,0.3,A_entry,70,0.0,0.0,0.0,0.7,0.3
8,0.3,B_transition,69,96.85507246376811,1.85155917311886,0.01911680127845014,0.7,0.3
8,0.3,C_downstream,55,286.8545454545455,21.08029513491703,0.07348775004223837,0.7,0.3
9,0.3,A_entry,70,0.0,0.0,0.0,0.7285714285714285,0.2714285714285714
9,0.3,B_transition,70,97.0,2.090796157311509,0.02155459955969025,0.7285714285714285,0.2714285714285714
